"subject_id" "action" "time_body_acceleration_mean_x" "time_body_acceleration_mean_y" "time_body_acceleration_mean_z" "time_gravityacceleration_mean_x" "time_gravityacceleration_mean_y" "time_gravityacceleration_mean_z" "time_body_acceleration_jerk_mean_x" "time_body_acceleration_jerk_mean_y" "time_body_acceleration_jerk_mean_z" "time_body_gyro_mean_x" "time_body_gyro_mean_y" "time_body_gyro_mean_z" "time_body_gyro_jerk_mean_x" "time_body_gyro_jerk_mean_y" "time_body_gyro_jerk_mean_z" "time_body_acceleration_magnitude_mean" "time_gravityacceleration_magnitude_mean" "time_body_acceleration_jerk_magnitude_mean" "time_body_gyro_magnitude_mean" "time_body_gyro_jerk_magnitude_mean" "fft_body_acceleration_mean_x" "fft_body_acceleration_mean_y" "fft_body_acceleration_mean_z" "fft_body_acceleration_jerk_mean_x" "fft_body_acceleration_jerk_mean_y" "fft_body_acceleration_jerk_mean_z" "fft_body_gyro_mean_x" "fft_body_gyro_mean_y" "fft_body_gyro_mean_z" "fft_body_acceleration_magnitude_mean" "fft_body_body_acceleration_jerk_magnitude_mean" "fft_body_body_gyro_magnitude_mean" "fft_body_body_gyro_jerk_magnitude_mean" "time_body_acceleration_sd_x" "time_body_acceleration_sd_y" "time_body_acceleration_sd_z" "time_gravityacceleration_sd_x" "time_gravityacceleration_sd_y" "time_gravityacceleration_sd_z" "time_body_acceleration_jerk_sd_x" "time_body_acceleration_jerk_sd_y" "time_body_acceleration_jerk_sd_z" "time_body_gyro_sd_x" "time_body_gyro_sd_y" "time_body_gyro_sd_z" "time_body_gyro_jerk_sd_x" "time_body_gyro_jerk_sd_y" "time_body_gyro_jerk_sd_z" "time_body_acceleration_magnitude_sd" "time_gravityacceleration_magnitude_sd" "time_body_acceleration_jerk_magnitude_sd" "time_body_gyro_magnitude_sd" "time_body_gyro_jerk_magnitude_sd" "fft_body_acceleration_sd_x" "fft_body_acceleration_sd_y" "fft_body_acceleration_sd_z" "fft_body_acceleration_jerk_sd_x" "fft_body_acceleration_jerk_sd_y" "fft_body_acceleration_jerk_sd_z" "fft_body_gyro_sd_x" "fft_body_gyro_sd_y" "fft_body_gyro_sd_z" "fft_body_acceleration_magnitude_sd" "fft_body_body_acceleration_jerk_magnitude_sd" "fft_body_body_gyro_magnitude_sd" "fft_body_body_gyro_jerk_magnitude_sd"
9 "walk" 0.281641435 -0.018768633 -0.116608945 0.95434251 -0.02614838565 -0.1186738865 0.063636582 -0.003848951955 -0.0497309965 -0.0482690725 -0.072430939 0.0901831745 -0.0839141525 -0.0392437465 -0.0716758745 -0.0828644015 -0.0828644015 -0.18773597 -0.29892427 -0.51300836 -0.303604485 -0.259637285 -0.250866845 -0.310882195 -0.37941432 -0.393647265 -0.38741148 -0.432363245 -0.24814115 -0.31588856 -0.32967142 -0.52309128 -0.6023909 -0.212244435 -0.20971359 -0.0535339885 -0.983295185 -0.97868284 -0.965511195 -0.18537817 -0.287032305 -0.405298025 -0.480062735 -0.46402449 -0.265148235 -0.53429645 -0.553116175 -0.45223957 -0.36648498 -0.36648498 -0.31929094 -0.505578545 -0.607844955 -0.19623787 -0.234641165 -0.026888966 -0.142365875 -0.24907907 -0.41208091 -0.51980538 -0.49962589 -0.336864975 -0.50315447 -0.33894854 -0.5855319 -0.650115615
9 "walk_donwstairs" 0.31542472 -0.021467702 -0.10334821 0.94234524 -0.030526129 -0.098937498 0.12741154 -0.028935474 0.0133449725 -0.1087480405 -0.0651199095 0.104031985 -0.062175364 -0.0718322225 -0.0958035275 0.15807944 0.15807944 -0.12253569 -0.15520051 -0.44617245 0.0862915175 -0.21444661 -0.0882979735 -0.0643220775 -0.28622605 -0.27296286 -0.345279865 -0.313345365 -0.23063733 0.244190805 0.00933205535 -0.343546955 -0.4690581 0.21931462 -0.25143709 0.1020296395 -0.947389575 -0.94391445 -0.89334015 0.049980407 -0.30059818 -0.321606475 -0.43104417 -0.320371975 -0.28952642 -0.512986845 -0.439999305 -0.414792295 0.29389263 0.29389263 0.092972363 -0.330825265 -0.463882365 0.23723247 -0.303894865 0.066453182 0.0200810993 -0.369742265 -0.38124564 -0.467133385 -0.34957554 -0.36100982 0.0937218255 0.104973925 -0.431362825 -0.492649075
9 "walk_upstairs" 0.26206247 -0.016602169 -0.11689936 0.9389173 -0.089085839 -0.18117619 0.080144321 -0.015209776 0.027290777 -0.087867404 -0.045853894 0.15992489 -0.11596223 -0.017503013 -0.04975493 -0.26602586 -0.26602586 -0.42759661 -0.080175023 -0.69270304 -0.33537488 -0.40108797 -0.41091639 -0.38807133 -0.60493482 -0.6161019 -0.34400625 -0.56133659 -0.336715 -0.36769823 -0.40765154 -0.53882248 -0.74945329 -0.36139995 -0.30465184 -0.29644676 -0.96114585 -0.91443842 -0.90248962 -0.3114577 -0.58171572 -0.64798052 -0.33982108 -0.50047358 -0.12838059 -0.65535631 -0.72129335 -0.64747956 -0.40809154 -0.40809154 -0.43604878 -0.41581814 -0.75962434 -0.38046302 -0.29348126 -0.292764 -0.32615493 -0.58848655 -0.68274705 -0.35994043 -0.45865568 -0.14715685 -0.51824576 -0.47540791 -0.45362179 -0.78885106
10 "lay" 0.276443125 -0.01720276 -0.10902722 -0.426469535 0.23721631 0.294775375 0.0753245435 0.0114152415 -0.000371236935 -0.027888086 -0.0731317335 0.08734851 -0.098261696 -0.04018035 -0.05443763 -0.98179534 -0.98179534 -0.986080325 -0.9720985 -0.97632256 -0.983797545 -0.97816264 -0.985218685 -0.984594665 -0.98378859 -0.985477015 -0.98068545 -0.971271935 -0.98579254 -0.98297523 -0.98516507 -0.96911506 -0.974659085 -0.98510351 -0.97798993 -0.984432295 -0.99021609 -0.995752695 -0.99042745 -0.98325951 -0.984068195 -0.9881605 -0.98531439 -0.968312785 -0.98592337 -0.984217705 -0.9704039 -0.991036375 -0.98372826 -0.98372826 -0.986579635 -0.969164265 -0.972933155 -0.985987965 -0.980336335 -0.98596393 -0.98290975 -0.98447843 -0.98863178 -0.98713995 -0.967536555 -0.98711377 -0.98577375 -0.98727876 -0.975561815 -0.97477184
10 "sit" 0.277589575 -0.0167788245 -0.107028245 0.68627348 -0.155400935 0.253704715 0.0760485725 0.0103850215 -0.0017400297 -0.0277436135 -0.074013152 0.086893338 -0.097823522 -0.039999534 -0.055360628 -0.99456668 -0.99456668 -0.993591555 -0.992099925 -0.997675065 -0.995472765 -0.987475515 -0.99056124 -0.994737105 -0.99007068 -0.990570535 -0.996503645 -0.995359885 -0.987881915 -0.992792555 -0.993735175 -0.99468716 -0.99781735 -0.99614233 -0.98735259 -0.99099092 -0.997137965 -0.994240965 -0.99459138 -0.994605925 -0.99044086 -0.99223528 -0.99747335 -0.99539966 -0.985867155 -0.99700842 -0.9972556 -0.995868505 -0.993283985 -0.993283985 -0.99478342 -0.993591325 -0.99798999 -0.996145895 -0.98747678 -0.990635605 -0.994723805 -0.991139725 -0.99190455 -0.99768659 -0.995472275 -0.986308925 -0.99355919 -0.99419914 -0.99270408 -0.99797258
10 "stand" 0.277687915 -0.0172570525 -0.1110599 0.96006544 -0.19258315 0.0662856255 0.0753834795 0.012616591 -0.00157726615 -0.0268681675 -0.0740922035 0.090019921 -0.099409142 -0.0399171065 -0.0546515875 -0.972090325 -0.972090325 -0.98015163 -0.950201585 -0.983846635 -0.986698465 -0.94882489 -0.97713414 -0.982945505 -0.96350587 -0.985915835 -0.95201296 -0.977738525 -0.96712106 -0.975397035 -0.97837659 -0.96144056 -0.984661365 -0.989529175 -0.94853391 -0.972838125 -0.99665881 -0.9831973 -0.97574751 -0.982853945 -0.962966005 -0.987685775 -0.94861967 -0.976267515 -0.968925965 -0.972667975 -0.988784905 -0.98224916 -0.97389563 -0.97389563 -0.979587355 -0.94276726 -0.98489745 -0.991340485 -0.947792915 -0.969537445 -0.983407565 -0.967296325 -0.987229065 -0.94912926 -0.97525081 -0.973032155 -0.971622035 -0.97907143 -0.940961645 -0.984735295
10 "walk" 0.28955936 -0.01423203 -0.11484764 0.96365321 -0.19590878 0.050120826 0.099037884 0.048051544 -0.036513168 -0.015207843 -0.090120566 0.098617843 -0.14375399 -0.058923313 -0.026930176 -0.12976783 -0.12976783 -0.13289531 -0.1528897 -0.44940306 -0.11539188 0.049592066 -0.41244168 -0.13482699 0.00093788813 -0.46465947 -0.28693976 -0.3463876 -0.08781625 -0.088153844 0.016803491 -0.42263762 -0.509305 -0.19767343 -0.032091207 -0.41188386 -0.97866954 -0.97546553 -0.96785374 -0.053223188 0.036281833 -0.52323835 -0.41728751 -0.26921689 -0.1603204 -0.37564796 -0.51122527 -0.32166769 -0.18882187 -0.18882187 0.041305827 -0.39333167 -0.52104644 -0.22990227 -0.13720438 -0.44953529 -0.11530403 0.054328401 -0.57339828 -0.45957584 -0.22101906 -0.26159628 -0.38154057 0.063995901 -0.49346756 -0.52269748
10 "walk_donwstairs" 0.280869325 -0.0241648965 -0.115057955 0.939702065 -0.069568089 0.0477923885 0.1142692145 0.023428335 0.0117052918 -0.178743465 -0.0784026495 0.085870615 -0.0364256815 -0.074469391 -0.0895021605 0.238846575 0.238846575 0.0381928315 -0.035167534 -0.398738 0.21051585 0.0026332103 -0.155992965 0.184058725 -0.106238595 -0.24738018 -0.203926765 -0.27493646 -0.01890663795 0.21751296 0.159401505 -0.312807275 -0.473795895 0.304382435 0.0303096565 -0.185927935 -0.948305505 -0.9469034 -0.919200355 0.21846649 -0.077615068 -0.33096905 -0.3116772 -0.314761125 -0.050463607 -0.421754885 -0.46048147 -0.249102295 0.14724992 0.14724992 0.10828767 -0.29260569 -0.509906855 0.33158853 -0.05619028 -0.2704443 0.144163355 -0.13366156 -0.42483168 -0.31942451 -0.346653785 -0.163155135 -0.0887529115 0.0323403815 -0.41101932 -0.562032095
10 "walk_upstairs" 0.2627822 -0.020258146 -0.12287542 0.92892892 0.11222017 0.015663642 0.12672 0.0071823523 -0.040710583 0.11465253 -0.099795266 0.093640894 -0.1614621 0.015478329 -0.055045522 -0.034373335 -0.034373335 -0.27068311 0.055245223 -0.53626025 -0.15959804 -0.054930508 -0.30050966 -0.20379246 -0.2097594 -0.57070565 -0.21907197 -0.24229201 -0.23963762 -0.17893795 -0.16923799 -0.2741521 -0.5981087 -0.1721071 -0.015085543 -0.093906009 -0.96864245 -0.94419454 -0.90304147 -0.21708846 -0.1825741 -0.63050853 -0.31494997 0.023183834 -0.33727807 -0.43667405 -0.60735441 -0.48406595 -0.2237998 -0.2237998 -0.22719791 -0.15617127 -0.62218382 -0.18020994 -0.068298238 -0.045312138 -0.25008584 -0.19928507 -0.68703385 -0.35890927 0.15315325 -0.43182579 -0.37441621 -0.34361183 -0.21328294 -0.67857324
11 "lay" 0.2775705 -0.017091002 -0.10888497 -0.12991714 0.94277314 0.16496946 0.07587202 0.011397817 0.00052457509 -0.027835595 -0.074014124 0.086290844 -0.099266493 -0.041005508 -0.055085162 -0.99347005 -0.99347005 -0.99334805 -0.9877816 -0.99800965 -0.99417147 -0.98947406 -0.98844475 -0.99409822 -0.98875347 -0.98913546 -0.99271848 -0.99752401 -0.9894391 -0.99306038 -0.99264647 -0.99050618 -0.99837358 -0.99516511 -0.99217394 -0.98942017 -0.99639268 -0.99810935 -0.99426471 -0.99389829 -0.98808165 -0.99073093 -0.99389838 -0.99765929 -0.98998216 -0.99693263 -0.99847815 -0.99464916 -0.99393043 -0.99393043 -0.99348982 -0.99001794 -0.99851264 -0.99558813 -0.99296251 -0.9904073 -0.9949188 -0.98886872 -0.99084369 -0.99362515 -0.99758906 -0.99211778 -0.99457166 -0.99329415 -0.98861278 -0.9983403
11 "sit" 0.2770158 -0.016978725 -0.10763811 0.82026407 0.33372255 0.18179121 0.075517325 0.013741629 0.0011349756 -0.027798759 -0.072108414 0.08610857 -0.097421841 -0.041049023 -0.054680877 -0.98286928 -0.98286928 -0.9902846 -0.97830087 -0.99471444 -0.99026904 -0.96917754 -0.98424986 -0.98998409 -0.98074939 -0.98627569 -0.98797114 -0.98866831 -0.9581809 -0.97991876 -0.98783884 -0.97819396 -0.99348695 -0.99264578 -0.97097725 -0.98313287 -0.99611316 -0.98856976 -0.99347792 -0.99053932 -0.98192464 -0.98807096 -0.99140988 -0.98839118 -0.96372578 -0.99435319 -0.99322179 -0.99157157 -0.98020685 -0.98020685 -0.98826982 -0.97226244 -0.99364215 -0.99308041 -0.96793537 -0.98478629 -0.99217291 -0.98325385 -0.98748077 -0.99265336 -0.98831429 -0.96666949 -0.98248712 -0.98657864 -0.97273978 -0.99327493
11 "stand" 0.27750302 -0.017135346 -0.10849126 0.96431901 -0.17370697 0.079721506 0.076213678 0.012983581 -0.0016584982 -0.027899996 -0.07441608 0.087419159 -0.098344989 -0.040434638 -0.054868313 -0.98975098 -0.98975098 -0.99040165 -0.98856491 -0.99435231 -0.99592683 -0.97732112 -0.98944055 -0.99493644 -0.98299928 -0.98914779 -0.98379992 -0.99567023 -0.98652304 -0.98940916 -0.9918432 -0.98910888 -0.99462319 -0.99684216 -0.97474933 -0.98960777 -0.99748198 -0.99068013 -0.99282947 -0.99453691 -0.98324182 -0.99100472 -0.98754125 -0.99604742 -0.98739114 -0.98888043 -0.9967522 -0.99237979 -0.99011354 -0.99011354 -0.99289916 -0.98806979 -0.99488149 -0.99722923 -0.97515256 -0.98990247 -0.99497893 -0.9847872 -0.99088722 -0.98790408 -0.99648578 -0.98870541 -0.99108592 -0.9921354 -0.98858288 -0.99497061
11 "walk" 0.26551623 -0.015628252 -0.10773083 0.94684673 -0.21301552 0.104419 0.11599883 0.018508084 -0.0064832895 -0.038029095 -0.082332544 0.10302524 -0.096611484 -0.044974426 -0.025615448 -0.27995679 -0.27995679 -0.40438535 -0.43177216 -0.6241167 -0.39032947 -0.068223218 -0.62603197 -0.44633382 -0.23084827 -0.70220501 -0.50637027 -0.59202964 -0.40354577 -0.4588528 -0.38524228 -0.60908397 -0.75545057 -0.41653227 -0.05223673 -0.54695202 -0.98416224 -0.97186671 -0.97072192 -0.42732135 -0.16056659 -0.73087006 -0.59199476 -0.50314904 -0.43378641 -0.53772667 -0.73350659 -0.55350097 -0.48878055 -0.48878055 -0.40223061 -0.5668065 -0.75541661 -0.42710468 -0.098474949 -0.53506738 -0.44981434 -0.14979942 -0.75564948 -0.61488428 -0.45536719 -0.49483265 -0.5829008 -0.40371647 -0.60873217 -0.77766736
11 "walk_donwstairs" 0.29316116 -0.0222445975 -0.11178918 0.94299089 -0.200902985 0.1126954 0.0697808435 0.041746252 -0.071245532 -0.195900385 -0.02224038285 0.0440261995 0.0188137455 -0.0389773815 -0.0647883365 0.132836945 0.132836945 -0.19494344 -0.208681665 -0.5975213 0.0452158225 0.040206982 -0.39254758 -0.126654915 -0.184123105 -0.532071145 -0.31999446 -0.52669742 -0.299493895 0.0948128765 -0.11384428 -0.466739755 -0.666193665 0.164177245 0.0734831725 -0.335260735 -0.95673172 -0.931471975 -0.92998584 -0.080794777 -0.128484735 -0.576903845 -0.36883905 -0.499492825 -0.33224078 -0.526573485 -0.689712685 -0.491969455 0.054177439 0.054177439 -0.139636925 -0.40987246 -0.68207117 0.189395725 0.026101965 -0.355549095 -0.132698605 -0.140444565 -0.62375212 -0.39872207 -0.48721931 -0.40254185 -0.141808275 -0.180015305 -0.45879882 -0.72098627
11 "walk_upstairs" 0.26825127 -0.02283303 -0.10055037 0.89116095 -0.348715715 0.134810995 0.082395047 -0.0335660605 -0.01176289585 -0.00921815955 -0.058257166 0.0578135575 -0.080578636 -0.049188343 -0.0360296705 -0.13114571 -0.13114571 -0.50636809 -0.243499875 -0.75996988 -0.3567739 -0.265725135 -0.5526619 -0.50708565 -0.459702625 -0.77070332 -0.48384968 -0.58169376 -0.66221906 -0.33924836 -0.48691933 -0.552749005 -0.80207466 -0.23944347 -0.106442975 -0.20145964 -0.9612326 -0.959154335 -0.920298695 -0.462522815 -0.437208615 -0.788523635 -0.48085251 -0.266812135 -0.69136937 -0.66118313 -0.818231585 -0.77836281 -0.28952314 -0.28952314 -0.503473225 -0.376776235 -0.806821965 -0.19287335 -0.0934469585 -0.11444236 -0.449139495 -0.445149205 -0.804491515 -0.5123282 -0.13948215 -0.726700215 -0.37432713 -0.52202973 -0.386990015 -0.826694575
12 "lay" 0.275015815 -0.0169303845 -0.10944215 -0.359757005 0.96114022 -0.094632742 0.0767709615 0.012507449 -0.00178139555 -0.027676917 -0.077258236 0.087052135 -0.0989269105 -0.0397601465 -0.0566585975 -0.962561385 -0.962561385 -0.979280855 -0.968374865 -0.980019685 -0.968801125 -0.96857778 -0.974807705 -0.97569923 -0.971973235 -0.97663075 -0.972645985 -0.96877338 -0.96598957 -0.970476835 -0.97369874 -0.96619082 -0.976443065 -0.967730395 -0.96992424 -0.968275265 -0.97057479 -0.9919921 -0.98165031 -0.976164725 -0.97086762 -0.97995388 -0.97880702 -0.96452791 -0.967963125 -0.978641105 -0.9787569 -0.979512575 -0.96844606 -0.96844606 -0.974634795 -0.960267815 -0.97640644 -0.9693059 -0.974571845 -0.96711375 -0.979256775 -0.97229695 -0.9813958 -0.97990729 -0.96585073 -0.973173065 -0.97017593 -0.97625088 -0.964507345 -0.976933365
12 "sit" 0.27718902 -0.015001701 -0.10844646 0.97209732 0.0010740316 0.052939575 0.076019993 0.012956045 0.00097755034 -0.028902033 -0.07545293 0.086191395 -0.096657507 -0.040752823 -0.05352399 -0.96901373 -0.96901373 -0.98186216 -0.9708525 -0.98575293 -0.98630094 -0.96280269 -0.97067716 -0.98353347 -0.97270114 -0.98126067 -0.97779134 -0.97553664 -0.96348854 -0.97288245 -0.98335058 -0.97083718 -0.98575887 -0.98985922 -0.95867326 -0.95952227 -0.99379894 -0.98616776 -0.97343057 -0.98302669 -0.97317031 -0.98380891 -0.98303497 -0.97170771 -0.9626896 -0.98285845 -0.98410893 -0.98089038 -0.96955781 -0.96955781 -0.98262345 -0.96510991 -0.9865086 -0.9913571 -0.95924289 -0.95562706 -0.98378938 -0.97497357 -0.98509048 -0.98380691 -0.97169912 -0.96644334 -0.97102026 -0.98220494 -0.96607651 -0.98630431
12 "stand" 0.27753804 -0.016703523 -0.10916899 0.95934463 -0.22176002 -0.01296315 0.075689331 0.01322688 0.00053685714 -0.02710608 -0.072920524 0.087050379 -0.097024776 -0.040046569 -0.052390785 -0.97188785 -0.97188785 -0.98277289 -0.94332155 -0.98735281 -0.9877327 -0.95903532 -0.96889751 -0.98716665 -0.97461322 -0.97789623 -0.93667276 -0.97727118 -0.9695475 -0.96779831 -0.98057357 -0.95242737 -0.98258499 -0.99100943 -0.95092488 -0.96314923 -0.99575816 -0.98353557 -0.97153676 -0.98621723 -0.97403384 -0.98156643 -0.94864618 -0.97436999 -0.96493594 -0.9726247 -0.9871942 -0.98344991 -0.96672219 -0.96672219 -0.98082014 -0.91787396 -0.98043347 -0.99168528 -0.95208119 -0.96233675 -0.98631983 -0.97624508 -0.98386274 -0.94761372 -0.97552781 -0.96729753 -0.97065851 -0.98002449 -0.92047972 -0.98043462
12 "walk" 0.277142965 -0.015406348 -0.099091121 0.96660862 -0.15603342 -0.033300634 0.0576755995 0.00652983704 0.00159407675 -0.037301592 -0.0571502065 0.094376302 -0.070655143 -0.031565292 -0.02019877 -0.091949672 -0.091949672 -0.142488935 -0.380630495 -0.528123805 -0.058903509 -0.079346854 -0.377555585 -0.092472982 -0.16399069 -0.49427854 -0.40036877 -0.4677228 -0.270926145 -0.17876164 -0.0307817695 -0.44477587 -0.55835379 -0.124676805 -0.103752156 -0.349846995 -0.98088041 -0.968902895 -0.96116241 -0.037255275 -0.0995906565 -0.502192015 -0.546915385 -0.464516605 -0.259587 -0.39205971 -0.58721201 -0.478574405 -0.237764815 -0.237764815 -0.036570339 -0.421089535 -0.56050614 -0.16879938 -0.20444078 -0.41298037 -0.0880735155 -0.106232235 -0.51127236 -0.606789555 -0.472759515 -0.325471975 -0.414595685 -0.0686447055 -0.49837936 -0.58424414
12 "walk_donwstairs" 0.281394195 -0.019137296 -0.10634111 0.95332337 -0.173850655 -0.053335752 0.044444103 -0.091369398 0.00440814195 -0.18471052 -0.0004176435 0.0874891965 -0.05057598 -0.048195288 -0.057721121 -0.0219883715 -0.0219883715 -0.11639534 -0.22317459 -0.45255733 0.0324488635 0.0502158335 -0.40155708 0.007999048505 -0.0698463415 -0.459253185 -0.210607315 -0.421077065 -0.250696055 0.14336092 0.0680586865 -0.387015895 -0.482544035 0.047578384 0.0290063345 -0.422471815 -0.961206815 -0.94290228 -0.93804589 0.0136400765 0.011718334 -0.50264577 -0.38743791 -0.4644584 -0.34833108 -0.310401485 -0.511563175 -0.42342208 0.0935079335 0.0935079335 0.041992454 -0.334106605 -0.50586268 0.045787368 -0.0645120405 -0.50051542 -0.0896325725 -0.00357836325 -0.55269935 -0.45111954 -0.50635506 -0.45014585 -0.111090535 0.029501989 -0.43183964 -0.526753555
12 "walk_upstairs" 0.27815465 -0.0228877295 -0.109023635 0.93644672 -0.25430767 -0.126959705 0.048605923 0.0057518426 0.0133146045 -0.0412673765 -0.0555399565 0.0753749975 -0.072960196 -0.0263382845 -0.035715571 -0.240360705 -0.240360705 -0.428616995 -0.334996635 -0.67055565 -0.32756914 -0.193331945 -0.573414695 -0.40213584 -0.36358197 -0.702817675 -0.457306305 -0.61262512 -0.400517735 -0.28817856 -0.339482285 -0.60667937 -0.71502857 -0.292543825 -0.12792937 -0.440435665 -0.96900512 -0.950716175 -0.95101415 -0.36784992 -0.349802245 -0.722660745 -0.56308854 -0.52614121 -0.285138055 -0.57464889 -0.761558855 -0.61110937 -0.28742149 -0.28742149 -0.336755535 -0.551571295 -0.71305701 -0.29001677 -0.146642665 -0.42229184 -0.391387105 -0.38855241 -0.74358755 -0.60243473 -0.48220758 -0.312097685 -0.40271976 -0.35829615 -0.60631539 -0.73183731
13 "lay" 0.27501254 -0.0173581815 -0.107401065 -0.13530605 0.464685825 0.84831388 0.075648955 0.0128849705 -0.0014175505 -0.027411969 -0.075813067 0.085002308 -0.098873881 -0.039552133 -0.0543933905 -0.96843943 -0.96843943 -0.990135755 -0.96828163 -0.988567815 -0.98621084 -0.97864657 -0.97780475 -0.98977962 -0.98798985 -0.986718535 -0.98076312 -0.97560059 -0.990438195 -0.982132415 -0.989668175 -0.977132355 -0.98528721 -0.976172275 -0.95549219 -0.960318335 -0.98242874 -0.98794875 -0.981529325 -0.98976575 -0.988335825 -0.987858945 -0.976463805 -0.96880834 -0.985523665 -0.991955285 -0.98257983 -0.993967855 -0.968523065 -0.968523065 -0.99029516 -0.972368125 -0.98305507 -0.97474768 -0.95161066 -0.95671811 -0.990491705 -0.988751185 -0.98825104 -0.976280965 -0.965731025 -0.98645733 -0.96743783 -0.990029115 -0.973180655 -0.98073756
13 "sit" 0.27804531 -0.014777913 -0.10791508 0.96125481 0.051231523 0.046766268 0.075303956 0.010583197 -0.0028568947 -0.027886965 -0.075216909 0.087321956 -0.098542826 -0.039947504 -0.054383993 -0.98704655 -0.98704655 -0.9918347 -0.98347933 -0.99444353 -0.99591355 -0.98317002 -0.98537507 -0.99481312 -0.98773704 -0.98749977 -0.99221347 -0.98964392 -0.98198629 -0.98962501 -0.99196113 -0.98817273 -0.99454466 -0.99669225 -0.98202331 -0.98429571 -0.99732584 -0.98958006 -0.98902229 -0.99520633 -0.98807046 -0.98932139 -0.9937116 -0.98778003 -0.9810146 -0.99425303 -0.99352828 -0.99234858 -0.98802947 -0.98802947 -0.99261661 -0.98319973 -0.99419205 -0.99706709 -0.98046182 -0.9837221 -0.99581365 -0.98930358 -0.99000341 -0.99414959 -0.98672663 -0.98121456 -0.98856596 -0.99229845 -0.98303593 -0.993823
13 "stand" 0.27645357 -0.017620006 -0.11064506 0.94602403 -0.23366687 0.034988456 0.075927795 0.0092555247 0.00019835401 -0.027924464 -0.075849213 0.0890541 -0.097186094 -0.040927956 -0.053799278 -0.98055164 -0.98055164 -0.99081212 -0.97293116 -0.98959214 -0.99416088 -0.97453518 -0.98521258 -0.99335029 -0.98442062 -0.98908388 -0.97583643 -0.98415901 -0.98205552 -0.98853088 -0.99179932 -0.98135293 -0.98947943 -0.99477693 -0.965355 -0.97745531 -0.99643984 -0.98262605 -0.9817682 -0.99344952 -0.98422234 -0.99071127 -0.9759856 -0.98131568 -0.98146663 -0.98879537 -0.98786539 -0.99033879 -0.98510852 -0.98510852 -0.99257071 -0.97459369 -0.99013097 -0.99506549 -0.96418058 -0.97514783 -0.99410636 -0.98627839 -0.9910224 -0.97649619 -0.97977775 -0.9822969 -0.98461375 -0.99274465 -0.97552484 -0.99145533
13 "walk" 0.27433354 -0.019673053 -0.1172607 0.91024679 -0.27288818 -0.25401013 0.082896779 -0.015231555 -0.0011300953 -0.033153436 -0.082340005 0.092216686 -0.089371549 -0.035390966 -0.036254161 -0.14102208 -0.14102208 -0.14535767 -0.23008025 -0.31701623 -0.34654384 0.099284036 -0.23608215 -0.30502799 -0.063676881 -0.33840777 -0.27556191 -0.22697467 -0.25226644 -0.23926953 -0.15232683 -0.29225535 -0.32562817 -0.34836408 0.085280385 -0.16706745 -0.97802698 -0.97347474 -0.95749733 -0.25090499 0.0038839311 -0.33836934 -0.4414534 -0.25445866 -0.36735892 -0.24445317 -0.24133351 -0.41421929 -0.29859796 -0.29859796 -0.12722076 -0.27496164 -0.31836703 -0.35253119 0.058413562 -0.20299888 -0.25975774 0.006031306 -0.36525081 -0.50076114 -0.30876527 -0.45892265 -0.45490683 -0.11748694 -0.39836216 -0.35687984
13 "walk_donwstairs" 0.29203873 -0.015191303 -0.099992988 0.94205153 -0.20861164 -0.16847488 0.081576425 0.041758082 -0.045280924 -0.11781569 -0.048016598 0.08598668 -0.10863493 -0.10039648 -0.082193887 -0.031955538 -0.031955538 -0.1179863 -0.11978545 -0.34672236 -0.09056079 -0.060655833 -0.17116457 -0.10043071 -0.22301076 -0.29127277 -0.30944241 -0.19786045 -0.26826939 0.074123594 -0.0077530024 -0.22278801 -0.29061974 -0.079427804 -0.046678897 -0.16165764 -0.96069337 -0.93874476 -0.91234243 -0.056329797 -0.17782118 -0.32950106 -0.3826824 -0.24076349 -0.31774767 -0.49421427 -0.30337535 -0.44857815 -0.0053226517 -0.0053226517 -0.026937189 -0.23743647 -0.31364346 -0.089905343 -0.11520275 -0.23060705 -0.11671204 -0.18707953 -0.3610931 -0.44761435 -0.3021052 -0.42215695 -0.24048664 -0.06172324 -0.39135106 -0.40226774
13 "walk_upstairs" 0.25917503 -0.020752164 -0.12447099 0.85597765 -0.34421729 -0.32662768 0.048770455 -0.004107476 -0.0029142235 -0.08315336 0.011052828 0.058601146 -0.063650426 -0.032143493 -0.068486243 -0.098403351 -0.098403351 -0.4435347 -0.23953948 -0.63814441 -0.39468553 -0.082025244 -0.42881693 -0.52402532 -0.41351801 -0.65045311 -0.4975174 -0.50578501 -0.26836358 -0.35690159 -0.42595533 -0.49690663 -0.67371061 -0.28705422 0.091587027 -0.18797177 -0.96583801 -0.92807252 -0.92653453 -0.49637022 -0.3930921 -0.67400476 -0.53519777 -0.40153426 -0.21533328 -0.64247189 -0.68178003 -0.63306713 -0.32714433 -0.32714433 -0.45505714 -0.44465794 -0.67687583 -0.25547707 0.08296298 -0.14731819 -0.51675924 -0.39576164 -0.69066548 -0.5667565 -0.37068592 -0.27546941 -0.41344305 -0.49562591 -0.51799331 -0.71751107
